pessoa_idade,pessoa_salario_anual,pessoa_status_propriedade,pessoa_tempo_trabalho,emprestimo_motivo,emprestimo_pontuacao,emprestimo_valor_total,emprestimo_taxa_juros,emprestimo_inadimplente,emprestimo_renda_percentual,historico_inadimplencia,historico_tempo_credito
30,102213,Alugada,3,Médico,D,25000,15.7,1,0.21,N,7
22,65000,Alugada,0,Pessoal,B,10000,9.45,0,0.15,N,3
25,76000,Hipotecada,9,Pessoal,C,6000,12.98,0,0.08,S,2
25,30000,Alugada,1,Educativo,A,9950,8.49,1,0.33,N,4
36,50000,Alugada,6,Empreendimento,C,7200,13.98,0,0.14,N,17
26,84000,Hipotecada,10,Pessoal,B,7500,12.69,0,0.09,N,3
22,59000,Hipotecada,6,"Pagamento de débitos",A,6400,NULL,0,0.11,N,4
27,75000,Própria,0,"Melhora do lar",A,7500,8.38,0,0.1,N,6
30,28000,Alugada,5,"Pagamento de débitos",C,12000,14.22,1,0.43,N,8
33,57500,Hipotecada,0,Médico,A,15000,6.03,0,0.26,N,7
23,52000,Alugada,3,Educativo,B,4800,9.88,0,0.09,N,2
29,19200,Alugada,1,Pessoal,A,2000,5.99,1,0.1,N,7
23,65000,Hipotecada,1,Educativo,E,15000,14.5,0,0.23,N,4
32,31776,Própria,4,Médico,C,3400,13.16,0,0.11,N,8
21,78000,Alugada,4,Empreendimento,A,10000,5.99,0,0.13,N,2
24,120000,Alugada,4,"Melhora do lar",C,10000,13.61,0,0.08,N,2
27,65000,Hipotecada,7,"Melhora do lar",C,4500,13.92,0,0.07,N,7
22,23587,Alugada,4,"Melhora do lar",B,2000,11.89,1,0.08,N,4
29,66000,Alugada,4,Empreendimento,A,10000,7.9,0,0.15,N,6
36,90000,Hipotecada,13,Educativo,A,12000,6.62,0,0.13,N,13
22,60000,Alugada,6,Pessoal,A,14000,6.03,0,0.23,N,2
25,47000,Alugada,3,Médico,B,12000,10.37,0,0.26,N,2
23,55000,Alugada,4,Médico,B,4000,12.53,0,0.07,N,2
40,45000,Hipotecada,5,"Melhora do lar",A,3600,6.62,0,0.08,N,13
32,135000,Hipotecada,10,Pessoal,B,10000,10.99,0,0.07,N,6
25,75600,Hipotecada,2,Pessoal,A,14500,9.63,0,0.19,N,4
59,175000,Alugada,3,Pessoal,B,12000,10.59,0,0.07,N,27
22,80750,Hipotecada,1,Médico,D,24000,15.99,1,0.25,N,4
25,68250,Hipotecada,3,Educativo,A,17000,NULL,0,0.25,N,3
22,40000,Alugada,2,Educativo,B,10000,NULL,0,0.25,N,4
26,30000,Hipotecada,5,"Melhora do lar",B,2000,11.99,1,0.07,N,2
23,71004,Própria,1,Educativo,C,15000,13.47,0,0.21,S,3
35,31000,Hipotecada,9,Empreendimento,C,15000,13.16,0,0.48,S,9
30,75000,Própria,0,Educativo,A,10000,7.88,0,0.13,N,5
24,110000,Própria,8,Empreendimento,C,16000,12.73,0,0.15,N,4
34,80000,Alugada,4,Educativo,A,5000,6.17,0,0.06,N,8
26,200100,Hipotecada,10,Pessoal,B,30000,11.71,0,0.15,N,4
23,87000,Hipotecada,5,"Pagamento de débitos",C,15000,14.35,0,0.17,N,2
26,71000,Hipotecada,10,"Melhora do lar",D,6000,15.62,0,0.08,N,3
29,NULL,Hipotecada,1,Educativo,D,4800,NULL,1,0.15,S,2
24,37500,Hipotecada,2,"Pagamento de débitos",A,5600,8.94,0,0.15,N,4
23,62400,Alugada,0,Empreendimento,A,12000,6.91,0,0.19,N,3
26,47000,Hipotecada,0,Pessoal,A,3000,5.79,0,0.06,N,2
36,56900,Hipotecada,16,Médico,G,6200,NULL,1,0.11,N,13
23,50000,Hipotecada,3,Empreendimento,C,7000,13.48,0,0.14,S,2
29,70553,Alugada,8,Médico,C,15000,13.47,1,0.18,S,10
32,38100,Hipotecada,0,Educativo,A,8400,8.38,0,0.22,N,9
23,48000,Hipotecada,7,"Pagamento de débitos",B,2500,11.71,0,0.05,N,3
NULL,41160,Alugada,2,"Pagamento de débitos",A,6500,13.57,0,NULL,S,2
36,72000,Alugada,12,"Pagamento de débitos",C,2800,NULL,0,0.04,S,16
34,40000,Própria,7,Médico,A,4200,6.76,0,0.1,N,7
NULL,105000,Hipotecada,3,Educativo,C,14850,8.9,1,NULL,N,4
23,108000,Alugada,7,"Pagamento de débitos",B,10000,NULL,1,0.09,N,3
26,40000,Hipotecada,3,Empreendimento,B,1750,11.83,0,0.04,N,4
36,33600,Alugada,3,Educativo,B,12000,11.36,1,0.36,N,16
28,47831,Alugada,8,"Pagamento de débitos",C,16000,13.85,1,0.33,N,7
24,30000,Hipotecada,0,"Pagamento de débitos",C,6000,13.57,0,0.2,N,2
21,18701,Hipotecada,0,Pessoal,D,4200,14.11,1,0.22,S,4
23,32198,Hipotecada,3,Educativo,B,1000,10.95,0,0.03,N,2
32,24000,Própria,2,Pessoal,D,5000,16.29,0,0.21,N,9
36,62000,Hipotecada,15,"Pagamento de débitos",A,7500,8.59,0,0.12,N,14
29,92000,Hipotecada,8,"Melhora do lar",,7000,9.99,0,NULL,N,3
25,73000,Hipotecada,9,"Pagamento de débitos",B,9000,11.86,0,0.12,N,4
24,51600,Alugada,8,Médico,B,3000,10.65,0,0.06,N,3
28,51150,Hipotecada,1,Médico,A,7200,9.63,0,0.14,N,10
24,39500,Alugada,0,Pessoal,B,6400,10.36,0,0.16,N,2
29,62000,Hipotecada,5,"Pagamento de débitos",A,10000,5.99,0,0.16,N,8
27,130000,Hipotecada,11,"Pagamento de débitos",A,10200,7.51,0,0.08,N,6
22,44000,Alugada,5,"Melhora do lar",B,15000,11.11,1,0.34,N,3
30,39552,Hipotecada,2,Empreendimento,B,12375,10.37,0,0.31,N,9
24,49000,Outros,1,Pessoal,C,20000,11.34,1,0.41,S,4
28,52000,Hipotecada,10,"Pagamento de débitos",A,13600,7.88,0,0.26,N,5
23,109200,Hipotecada,4,Empreendimento,A,10000,8.63,0,0.09,N,2
38,40000,Alugada,19,Empreendimento,B,12000,10.59,0,0.3,N,11
22,24000,Própria,5,Médico,B,8000,9.91,0,0.33,N,2
24,48000,Hipotecada,4,Médico,A,4000,5.42,0,0.08,N,4
29,41700,Alugada,0,Educativo,A,4500,NULL,0,0.11,N,6
25,63300,Hipotecada,0,Educativo,C,17600,12.53,0,0.28,S,4
31,273655,Hipotecada,4,"Pagamento de débitos",A,19600,7.51,0,0.07,N,5
20,65000,Hipotecada,4,Empreendimento,B,4800,9.99,0,0.07,N,4
24,70000,Alugada,8,Empreendimento,A,7125,6.92,0,0.1,N,2
21,24000,Alugada,5,Educativo,B,2000,11.14,0,0.08,N,4
26,81380,Alugada,9,Médico,B,14400,10.37,0,0.18,N,4
36,51000,Hipotecada,4,Educativo,B,4775,11.14,0,0.09,N,11
28,142000,Hipotecada,3,Educativo,B,18000,10.38,0,0.13,N,8
24,81600,Alugada,5,Empreendimento,C,8000,12.84,0,0.1,S,2
29,85000,Hipotecada,14,Empreendimento,B,7500,11.49,0,0.09,N,10
24,58033,Alugada,4,Empreendimento,B,8000,10.62,0,0.14,N,2
25,30000,Alugada,3,Empreendimento,D,10500,16.29,1,0.35,N,2
22,14400,Alugada,0,Empreendimento,D,4000,14.61,1,0.28,N,2
32,54000,Hipotecada,2,"Melhora do lar",B,7125,9.99,1,0.13,N,6
24,102000,Própria,8,Médico,B,24250,11.83,0,0.24,N,3
25,40000,Alugada,2,"Pagamento de débitos",B,5600,NULL,0,0.14,N,3
28,40000,Hipotecada,12,"Melhora do lar",A,15000,5.99,0,0.38,N,9
29,160000,Hipotecada,8,Educativo,A,7000,NULL,0,0.04,N,8
44,57000,Alugada,1,Pessoal,B,4200,NULL,0,0.07,N,11
21,90200,Alugada,2,Pessoal,C,19125,13.92,0,0.21,N,4
23,60000,Hipotecada,7,Educativo,A,12000,5.99,0,0.2,N,3
25,83500,Alugada,9,"Melhora do lar",C,3500,NULL,0,0.04,N,2
37,93000,Hipotecada,2,Empreendimento,B,18000,12.18,0,0.19,N,11
31,47000,Hipotecada,6,Médico,C,20000,13.49,0,0.43,N,5
45,33600,Própria,14,Empreendimento,A,4000,6.39,0,0.12,N,11
21,65004,Hipotecada,5,Educativo,B,5000,9.99,0,0.08,N,4
38,96000,Alugada,18,"Melhora do lar",F,10000,19.04,0,0.1,N,14
39,88400,Hipotecada,20,Médico,F,25000,18.3,1,0.24,N,13
26,31000,Hipotecada,5,Educativo,B,4000,10.33,0,0.13,N,2
22,75000,Alugada,5,Empreendimento,B,5000,11.49,0,0.07,N,3
25,27048,Outros,9,Médico,D,8000,15.05,1,0.3,S,2
27,31897,Alugada,8,Médico,C,14125,12.68,1,0.44,N,10
24,75000,Hipotecada,4,"Melhora do lar",A,15000,6.03,0,0.2,N,2
36,48686,Alugada,21,Médico,D,12000,13.99,0,0.25,N,13
29,83000,Hipotecada,13,"Pagamento de débitos",A,7500,8.9,0,0.09,N,6
31,16800,Alugada,0,"Melhora do lar",C,3000,14.26,1,0.18,S,7
26,16428,Alugada,0,Médico,C,2400,12.23,0,0.15,N,3
22,52000,Alugada,3,Médico,D,12750,18.25,1,0.25,N,4
28,71500,Hipotecada,13,"Melhora do lar",B,15000,11.49,0,0.21,N,7
31,96000,Própria,3,Empreendimento,B,10000,9.99,0,0.1,N,5
22,72204,Alugada,2,Pessoal,C,6700,13.47,0,0.09,N,3
23,28000,Hipotecada,5,Médico,A,2500,5.99,0,0.09,N,2
41,65000,Alugada,3,Educativo,C,10000,NULL,0,0.15,N,15
24,47000,Hipotecada,0,Médico,A,9000,8.94,0,0.19,N,3
23,30000,Alugada,1,Médico,A,8400,NULL,1,0.28,N,2
22,42000,Alugada,3,Médico,B,4000,8.88,0,0.1,N,4
22,41600,Própria,4,Educativo,B,12000,12.42,0,0.29,N,2
21,36000,Hipotecada,1,Médico,A,4000,5.42,0,0.11,N,3
24,69996,Hipotecada,8,Educativo,A,3000,6.39,0,0.04,N,3
23,39975,Alugada,0,Pessoal,C,7500,NULL,0,0.19,S,2
21,14400,Alugada,2,Educativo,B,6000,10.25,NULL,0.09,,15
34,67500,Alugada,2,Empreendimento,B,20000,NULL,0,0.3,N,5
22,28800,Hipotecada,0,Empreendimento,B,11500,NULL,0,0.4,N,3
26,70000,Hipotecada,9,Empreendimento,A,35000,7.9,0,0.5,N,2
34,135000,Hipotecada,2,Pessoal,A,15000,5.42,0,0.11,N,6
28,48000,Alugada,1,Pessoal,C,11200,14.26,0,0.23,N,6
22,40000,Alugada,6,Educativo,D,7200,17.58,0,0.18,S,2
27,44640,Alugada,0,Médico,B,12800,11.83,0,0.29,N,9
23,28000,Alugada,0,Educativo,A,4000,8.9,0,0.14,N,4
23,58000,Outros,0,Empreendimento,B,9200,NULL,NULL,0.22,N,2
24,54000,Alugada,8,"Melhora do lar",B,6800,10.59,0,0.13,N,3
24,34000,Hipotecada,0,"Pagamento de débitos",B,10000,12.18,0,0.29,N,4
22,71004,Alugada,6,Pessoal,B,1800,11.12,0,0.03,N,4
28,74400,Hipotecada,7,Médico,B,12000,NULL,0,0.16,N,6
27,32000,Alugada,11,Educativo,C,6000,14.27,0,0.19,N,8
34,38000,Alugada,3,Médico,C,10500,13.49,0,0.28,N,5
26,16428,Alugada,0,Pessoal,C,2400,12.23,0,0.15,N,4
23,50400,Hipotecada,7,Educativo,A,8375,7.51,0,0.17,N,2
30,42000,Alugada,2,Educativo,B,11000,12.53,0,0.26,N,9
23,80700,Alugada,7,Médico,B,20000,11.71,0,0.25,N,2
29,45000,Alugada,4,Empreendimento,B,10000,12.42,0,0.22,N,7
32,150000,Hipotecada,17,Empreendimento,C,12000,12.99,0,0.08,S,9
27,71352,Hipotecada,3,Empreendimento,A,9000,6.54,0,0.13,N,6
27,38000,Alugada,11,Educativo,B,3200,12.42,0,0.08,N,5
25,200000,Hipotecada,2,Empreendimento,B,12000,10.38,0,0.06,N,2
26,39900,Alugada,1,"Pagamento de débitos",B,14000,10.37,1,0.35,N,3
29,29496,Alugada,5,Empreendimento,A,6000,5.79,0,0.2,N,8
22,85992,Hipotecada,6,"Pagamento de débitos",D,3500,14.74,1,0.04,S,3
31,61104,Hipotecada,3,"Melhora do lar",B,15000,9.25,0,0.25,N,10
33,94000,Alugada,4,Empreendimento,A,7200,NULL,0,0.08,N,6
33,26400,Própria,13,Empreendimento,B,7000,11.36,0,0.27,N,9
33,60000,Hipotecada,3,"Pagamento de débitos",A,5000,5.42,0,0.08,N,7
25,19200,Alugada,1,Empreendimento,E,7000,16.82,1,0.36,S,3
26,110000,Hipotecada,2,Empreendimento,D,4500,14.84,0,0.04,N,4
32,28800,Alugada,16,Médico,B,5000,10.59,0,0.17,N,9
23,137000,Hipotecada,0,Educativo,A,11400,9.63,0,0.08,N,2
30,85000,Alugada,4,"Melhora do lar",A,7000,8.9,0,0.08,N,5
50,102031,Hipotecada,9,"Melhora do lar",D,12000,14.96,0,0.12,S,11
32,120000,Hipotecada,13,Educativo,B,2000,NULL,0,0.02,N,10
33,33500,Alugada,0,Educativo,A,6000,NULL,0,0.18,N,9
25,180000,Hipotecada,9,"Melhora do lar",B,14400,NULL,0,0.08,N,2
29,32400,Hipotecada,0,"Pagamento de débitos",C,4000,12.98,0,0.12,S,6
32,37000,Alugada,3,"Melhora do lar",C,4650,13.49,1,0.13,N,7
32,37500,Alugada,6,Médico,A,5000,6.03,0,0.13,N,9
25,24996,Alugada,2,Educativo,A,9250,8.59,1,0.37,N,4
34,72000,Alugada,7,Educativo,D,18000,15.95,0,0.25,S,8
25,80004,Alugada,9,"Melhora do lar",C,11000,12.53,0,0.14,N,4
24,56000,Alugada,2,Empreendimento,B,6650,12.69,0,0.12,N,2
30,NULL,Hipotecada,2,Educativo,A,7500,15.62,1,NULL,N,3
30,145000,Hipotecada,4,"Pagamento de débitos",B,6000,10.59,0,0.04,N,8
22,60000,Hipotecada,2,Educativo,B,3500,9.99,0,0.06,N,2
34,35100,Hipotecada,16,Pessoal,C,9000,13.47,0,0.26,N,10
22,183000,Hipotecada,3,Educativo,A,1000,NULL,0,0.01,N,2
25,23387,Alugada,2,Pessoal,A,10000,7.51,1,0.43,N,4
24,59000,Alugada,5,Médico,D,12000,15.28,1,0.2,S,2
26,65219,Alugada,11,"Pagamento de débitos",D,21000,14.09,1,0.32,N,3
34,85000,Hipotecada,6,"Melhora do lar",B,24000,11.49,0,0.28,N,7
30,31200,Alugada,7,Médico,D,2400,16.49,0,0.08,S,6
27,37000,Alugada,7,Médico,B,8400,9.91,0,0.23,N,7
24,36000,Alugada,8,Empreendimento,B,8000,11.48,0,0.22,N,4
24,28800,Hipotecada,NULL,"Pagamento de débitos",C,22000,6.99,0,0.24,N,4
25,43500,Hipotecada,2,"Melhora do lar",A,9000,9.63,0,0.21,N,4
32,86700,Hipotecada,16,Médico,D,20000,14.74,1,0.2,N,9
24,25000,Alugada,3,Empreendimento,A,5000,7.14,0,0.2,N,2
42,69996,Hipotecada,1,Pessoal,A,10000,7.66,0,0.14,N,12
28,52260,Hipotecada,4,Educativo,A,9000,7.51,0,0.17,N,7
27,26000,Alugada,6,Médico,B,4000,10.25,0,0.15,N,10
28,42682,Alugada,1,Pessoal,A,8000,6.03,0,0.19,N,9
28,52000,Alugada,2,Pessoal,B,10000,12.69,0,0.19,N,7
NULL,59000,Alugada,2,Pessoal,B,2400,7.66,0,0.05,N,3
24,133000,Própria,4,Empreendimento,A,4000,7.4,0,0.03,N,3
27,90000,Alugada,1,Empreendimento,B,6000,11.71,0,0.07,N,8
29,52000,Alugada,3,"Pagamento de débitos",C,10800,14.27,0,0.21,N,5
33,47580,Alugada,12,Pessoal,B,21000,NULL,1,0.44,N,8
23,61615,Hipotecada,4,Médico,B,13000,10.62,0,0.21,N,3
26,50000,Alugada,3,Educativo,B,15000,9.91,0,0.3,N,3
22,25000,Alugada,2,Pessoal,C,7000,13.85,0,0.28,S,3
23,38000,Alugada,4,Educativo,D,13000,NULL,1,0.34,N,4
28,60000,Hipotecada,12,Pessoal,B,6000,NULL,0,0.1,N,5
24,49200,Própria,8,Pessoal,C,4000,13.06,0,0.08,S,3
26,55000,Alugada,0,Empreendimento,A,9000,NULL,0,0.16,N,2
27,37000,Alugada,3,Educativo,C,8000,13.49,0,0.22,S,10
22,47748,Hipotecada,5,Pessoal,A,4500,6.39,0,0.09,N,4
25,53000,Hipotecada,9,Empreendimento,C,12375,13.49,0,0.23,S,3
22,31200,Alugada,1,Educativo,B,3200,11.99,0,0.1,N,4
41,28800,Alugada,2,Educativo,C,1000,NULL,0,0.03,N,13
39,76644,Alugada,2,Empreendimento,A,6400,NULL,0,0.08,N,15
22,69000,Alugada,2,Empreendimento,A,6000,7.49,0,0.09,N,4
24,95000,Alugada,8,"Pagamento de débitos",A,10000,NULL,0,0.11,N,2
26,128000,Hipotecada,8,"Pagamento de débitos",A,35000,8.9,0,0.27,N,3
22,95000,Hipotecada,3,"Pagamento de débitos",B,7200,11.49,0,0.08,N,2
25,23000,Alugada,0,Educativo,C,2100,13.48,0,0.09,S,4
27,15000,Alugada,1,"Melhora do lar",B,7000,12.21,1,0.47,N,10
29,50000,Hipotecada,4,Pessoal,B,21850,12.42,0,0.44,N,9
28,115000,Hipotecada,6,"Melhora do lar",A,10000,8,0,0.09,N,8
33,87550,Alugada,0,Médico,C,9000,14.65,1,0.09,S,7
25,45600,Alugada,6,"Pagamento de débitos",C,5000,NULL,0,0.11,N,2
25,35000,Alugada,9,Empreendimento,B,1000,11.99,0,0.03,N,3
39,44000,Alugada,11,Médico,D,1800,14.91,1,0.04,N,17
32,52000,Hipotecada,3,Médico,C,10000,14.35,0,0.19,S,8
30,120000,Alugada,14,Médico,A,15000,6.17,0,0.13,N,8
29,20000,Alugada,3,"Pagamento de débitos",B,1200,11.71,1,0.06,N,7
27,69000,Alugada,11,"Pagamento de débitos",D,6000,15.21,1,0.09,N,8
22,NULL,,6,Empreendimento,C,1900,13.49,0,0.06,S,2
33,113800,Alugada,8,Médico,B,5000,11.83,0,0.04,N,9
35,79750,Hipotecada,5,"Pagamento de débitos",B,35000,11.99,0,0.44,N,5
27,390000,Hipotecada,11,Pessoal,B,10000,11.26,0,0.03,N,6
21,42000,Hipotecada,1,"Pagamento de débitos",A,2500,7.29,0,0.06,N,4
24,95000,Hipotecada,3,"Melhora do lar",A,18000,7.88,0,0.19,N,2
27,48000,Alugada,7,Educativo,A,9800,8.59,0,0.2,N,5
37,60000,Hipotecada,4,Educativo,C,12000,12.73,0,0.2,S,17
24,425000,Hipotecada,8,Educativo,A,10000,7.88,0,0.02,N,2
27,91800,Hipotecada,4,Médico,D,25000,16.07,1,0.23,N,9
24,70000,Alugada,0,Médico,C,6425,13.72,0,0.09,N,2
34,72000,Alugada,17,Médico,C,2400,13.16,0,0.03,N,8
29,53313,Alugada,13,Médico,B,19850,NULL,1,0.37,N,7
24,85000,Hipotecada,8,Educativo,B,20000,11.11,0,0.24,N,4
22,26004,Alugada,5,Médico,B,4800,10.99,0,0.18,N,4
29,140000,Alugada,5,"Pagamento de débitos",C,20000,13.49,0,0.14,S,8
25,155004,Hipotecada,9,"Melhora do lar",A,10500,7.49,0,0.07,N,2
25,191000,Hipotecada,1,Médico,B,10000,12.53,0,0.05,N,4
24,50000,Hipotecada,2,Médico,A,12000,6.62,0,0.24,N,4
32,84000,Hipotecada,15,Médico,A,15000,6.91,0,0.18,N,7
26,39000,Alugada,1,Empreendimento,D,15000,16.07,1,0.38,S,4
25,50000,Alugada,2,Educativo,A,12000,7.88,0,0.24,N,4
22,54000,Hipotecada,0,Educativo,B,4000,11.14,1,0.07,N,3
30,67000,,2,Empreendimento,A,NULL,7.05,0,0.07,N,6
28,50000,Alugada,4,"Pagamento de débitos",D,15000,14.91,1,0.3,N,7
35,85000,Alugada,0,"Melhora do lar",A,5000,9.07,0,0.06,N,6
30,54000,Hipotecada,3,"Pagamento de débitos",C,5000,12.61,1,0.09,N,9
26,51996,Hipotecada,10,Pessoal,B,1500,9.7,0,0.03,N,3
27,28000,Alugada,3,Empreendimento,C,6000,13.92,0,0.21,N,6
24,118000,Alugada,5,"Melhora do lar",A,7000,8.49,0,0.06,N,2
28,51000,Hipotecada,1,Pessoal,A,4775,7.49,1,0.09,N,6
31,69000,Alugada,2,Pessoal,A,14000,6.03,0,0.2,N,10
30,66000,Hipotecada,2,"Melhora do lar",B,12000,11.71,1,0.18,N,6
33,150000,Hipotecada,17,Empreendimento,A,14000,6.62,0,0.09,N,7
23,45000,Alugada,2,Educativo,B,9600,10.25,0,0.21,N,2
25,43000,Alugada,9,Médico,A,1200,8.49,0,0.03,N,2
22,75000,Hipotecada,2,Médico,A,8150,7.51,0,0.11,N,4
28,72000,Hipotecada,13,Pessoal,C,16000,14.26,0,0.22,N,9
33,50000,Alugada,0,"Melhora do lar",A,20400,6.54,1,0.41,N,7
22,24000,Alugada,0,Pessoal,C,12000,14.79,1,0.5,N,2
28,48000,Alugada,0,"Melhora do lar",C,7000,12.68,1,0.15,N,10
27,41200,Alugada,1,Médico,A,7100,7.88,0,0.17,N,10
28,71000,Hipotecada,1,Empreendimento,B,9800,12.21,0,0.14,N,5
23,140000,Hipotecada,0,Educativo,A,3500,5.79,0,0.03,N,3
29,50400,Alugada,6,"Pagamento de débitos",A,7000,6.17,0,0.14,N,8
24,58000,Alugada,3,Empreendimento,C,6000,12.87,0,0.1,S,2
33,38000,Hipotecada,0,Educativo,C,2500,13.22,0,0.07,N,6
45,35000,Alugada,13,"Pagamento de débitos",A,10000,8.49,0,0.29,N,11
25,39996,Alugada,0,Empreendimento,C,5000,12.87,0,0.13,S,2
23,32000,Própria,2,Empreendimento,A,6500,8.59,0,0.2,N,2
41,42000,Alugada,2,Médico,A,5000,7.49,0,0.12,N,12
25,61000,Alugada,2,"Pagamento de débitos",A,12000,7.29,0,0.2,N,3
23,30000,Alugada,3,Médico,D,3000,15.2,1,0.1,S,2
23,42996,Alugada,3,Pessoal,B,8000,11.11,0,0.19,N,2
32,21600,Alugada,NULL,"Pagamento de débitos",C,5500,14.72,0,0.25,S,7
34,65200,Hipotecada,13,Empreendimento,A,8000,6.92,0,0.12,N,7
27,80000,Hipotecada,NULL,"Pagamento de débitos",B,NULL,11.49,1,0.37,N,3
47,65000,Alugada,2,Educativo,B,9500,11.89,0,0.15,N,14
23,50000,Hipotecada,3,Médico,B,10000,10.99,0,0.2,N,3
30,50000,Hipotecada,0,Empreendimento,C,10000,NULL,0,0.2,N,9
24,32000,Alugada,4,Médico,A,12000,7.51,1,0.38,N,2
28,46400,Alugada,6,"Pagamento de débitos",C,14125,NULL,0,0.3,N,5
29,200000,Hipotecada,9,Médico,B,6000,NULL,0,0.03,N,8
24,36000,Alugada,2,Pessoal,B,12000,9.91,1,0.33,N,3
36,60000,,2,"Melhora do lar",B,3000,NULL,0,0.07,N,3
24,41000,Alugada,1,"Pagamento de débitos",C,7000,12.53,0,0.17,N,2
26,14040,Alugada,1,"Pagamento de débitos",B,4750,10.25,1,0.34,N,2
34,40000,Própria,18,Médico,B,8000,11.36,0,0.2,N,10
27,42504,Alugada,2,"Pagamento de débitos",B,7200,10.59,0,0.17,N,6
24,74800,Alugada,4,Médico,E,14000,16.45,1,0.16,N,2
45,64000,Hipotecada,8,Pessoal,A,4800,8.9,1,0.07,N,17
32,59506,Própria,13,Empreendimento,D,8000,16.07,0,0.13,N,7
32,112445,Hipotecada,4,"Pagamento de débitos",A,6000,5.42,0,0.05,N,10
23,40000,Própria,NULL,Empreendimento,A,7500,5.42,0,0.19,N,2
27,50004,Alugada,12,"Pagamento de débitos",B,3200,11.49,0,0.06,N,7
29,12000,Própria,0,"Melhora do lar",B,4500,11.14,1,0.38,N,6
30,39996,Hipotecada,2,Pessoal,B,10000,10.75,0,0.25,N,8
24,56000,Alugada,0,Empreendimento,C,12000,14.26,0,0.21,S,2
33,44000,Alugada,6,"Pagamento de débitos",D,6000,14.96,1,0.14,N,8
34,55000,Hipotecada,6,Pessoal,C,2500,13.49,0,0.05,N,5
25,NULL,Própria,9,Pessoal,B,6000,13.49,0,NULL,N,3
22,39868,Hipotecada,2,"Pagamento de débitos",D,2400,16.02,1,0.06,S,4
24,77000,Hipotecada,2,Educativo,B,3850,11.11,0,0.05,N,2
40,61500,Alugada,3,Pessoal,B,8000,11.48,0,0.13,N,17
21,47208,Alugada,2,Pessoal,C,3000,13.92,0,0.06,S,2
50,116000,Hipotecada,22,Pessoal,B,5000,10.25,0,0.04,N,17
25,89000,Alugada,4,Empreendimento,B,1300,10.59,0,0.01,N,4
22,30000,Hipotecada,2,"Pagamento de débitos",B,13250,10.99,0,0.44,N,4
27,103000,Hipotecada,8,Médico,A,8800,7.29,0,0.09,N,8
23,28000,,5,Pessoal,B,NULL,12.42,1,0.36,N,4
22,52000,Hipotecada,0,"Pagamento de débitos",A,3000,7.05,0,0.06,N,2
27,52000,Alugada,0,"Melhora do lar",B,5100,10.37,0,0.1,N,9
28,42000,Alugada,9,Educativo,A,2500,8.49,0,0.06,N,8
24,86000,Alugada,1,"Melhora do lar",B,12000,10.65,0,0.14,N,3
24,50000,Alugada,0,Educativo,C,15000,13.49,0,0.3,S,4
29,70000,Hipotecada,0,Educativo,A,8000,NULL,0,0.11,N,9
25,96000,Própria,0,Educativo,B,4000,9.88,0,0.04,N,3
24,19200,Alugada,2,"Pagamento de débitos",B,5000,NULL,1,0.26,N,3
23,27000,Alugada,2,Empreendimento,C,18000,11.54,1,0.67,S,4
28,78000,Hipotecada,1,"Melhora do lar",C,5000,12.99,0,0.06,S,7
22,38000,Hipotecada,6,"Pagamento de débitos",A,4500,5.79,0,0.12,N,3
30,53000,Alugada,1,Médico,A,11000,6.62,0,0.21,N,9
28,32000,Alugada,5,Médico,A,5000,6.99,0,0.16,N,7
23,33017,Alugada,1,Pessoal,B,5000,NULL,0,0.15,N,4
24,57000,Hipotecada,NULL,"Melhora do lar",A,6000,NULL,0,0.12,N,2
23,47000,Própria,4,Médico,A,7000,7.51,0,0.15,N,3
28,59160,Hipotecada,2,Pessoal,B,23500,NULL,0,0.4,N,6
23,83000,Alugada,7,Educativo,B,25300,10.99,1,0.3,N,3
22,37080,Alugada,6,Pessoal,B,2400,10.65,1,0.06,N,3
28,55000,Alugada,3,Médico,C,5000,12.53,0,0.09,S,10
24,101000,Própria,5,Empreendimento,B,24250,12.53,0,0.24,N,3
25,39000,Alugada,0,Empreendimento,C,6000,13.49,1,0.15,S,2
22,45000,Alugada,3,Educativo,B,5000,11.11,0,0.11,N,4
22,35000,Hipotecada,7,Pessoal,B,3500,11.49,0,0.1,N,3
32,25000,Alugada,12,Empreendimento,B,5500,11.11,0,0.22,N,10
24,33000,Alugada,3,Pessoal,B,5500,11.11,0,0.17,N,4
21,35000,Alugada,6,Empreendimento,A,7000,13.49,NULL,0.21,,5
24,43680,Alugada,1,Empreendimento,A,10800,5.42,0,0.25,N,2
22,60000,Alugada,0,Educativo,C,14000,12.73,0,0.23,N,2
40,160000,Hipotecada,3,Educativo,C,12000,14.27,0,0.07,S,17
24,21000,Outros,4,Pessoal,B,6000,12.21,0,0.29,N,2
31,120000,Hipotecada,6,Pessoal,D,25000,16.32,0,0.21,S,7
30,50000,Hipotecada,8,"Pagamento de débitos",A,10000,6.62,0,0.2,N,7
24,56000,Hipotecada,4,"Melhora do lar",C,19125,13.99,0,0.34,S,3
26,25000,Alugada,2,Médico,B,5000,12.69,0,0.2,N,3
22,100000,Hipotecada,4,Educativo,A,13500,NULL,0,0.14,N,4
35,88000,,18,Médico,B,4000,10.99,0,0.04,,9
43,69000,Alugada,0,"Pagamento de débitos",A,2000,8.9,0,0.03,N,17
42,85000,Alugada,3,Empreendimento,C,5750,12.99,0,0.07,S,15
23,33000,Alugada,1,Educativo,C,8950,13.22,1,0.27,S,3
